"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
257,0,438532.58,9765200.93,79.17,0.27
673,0,458532.58,9675200.93,79.38,0.27
839,0,278532.58,9635200.93,79.58,0.27
936,0,328532.58,9615200.93,79.79,0.27
937,0,338532.58,9615200.93,80,0.27
981,0,318532.58,9605200.93,80.21,0.27
1490,0,348532.58,9495200.93,80.42,0.27
165,0,438532.58,9785200.93,80.62,0.27
248,0,348532.58,9765200.93,80.83,0.28
489,0,458532.58,9715200.93,81.04,0.28
531,0,418532.58,9705200.93,81.25,0.28
672,0,448532.58,9675200.93,81.46,0.28
683,0,558532.58,9675200.93,81.67,0.28
867,0,558532.58,9635200.93,81.88,0.28
982,0,328532.58,9605200.93,82.08,0.28
254,0,408532.58,9765200.93,82.29,0.28
441,0,438532.58,9725200.93,82.5,0.28
934,0,308532.58,9615200.93,82.71,0.28
1007,0,578532.58,9605200.93,82.92,0.28
212,0,448532.58,9775200.93,83.12,0.28
256,0,428532.58,9765200.93,83.33,0.28
398,0,468532.58,9735200.93,83.54,0.28
684,0,568532.58,9675200.93,83.75,0.28
713,0,398532.58,9665200.93,83.96,0.28
119,0,438532.58,9795200.93,84.17,0.28
446,0,488532.58,9725200.93,84.38,0.28
490,0,468532.58,9715200.93,84.58,0.28
801,0,358532.58,9645200.93,84.79,0.28
299,0,398532.58,9755200.93,85,0.28
302,0,428532.58,9755200.93,85.21,0.28
791,0,258532.58,9645200.93,85.42,0.28
885,0,278532.58,9625200.93,85.62,0.28
956,0,528532.58,9615200.93,85.83,0.28
745,0,258532.58,9655200.93,86.04,0.28
849,0,378532.58,9635200.93,86.25,0.28
304,0,448532.58,9755200.93,86.46,0.28
636,0,548532.58,9685200.93,86.67,0.28
726,0,528532.58,9665200.93,86.88,0.28
983,0,338532.58,9605200.93,87.08,0.28
575,0,398532.58,9695200.93,87.29,0.28
590,0,548532.58,9695200.93,87.5,0.28
911,0,538532.58,9625200.93,87.71,0.28
444,0,468532.58,9725200.93,87.92,0.28
68,0,388532.58,9805200.93,88.12,0.28
354,0,488532.58,9745200.93,88.33,0.28
712,0,388532.58,9665200.93,88.54,0.28
587,0,518532.58,9695200.93,88.75,0.28
846,0,348532.58,9635200.93,88.96,0.28
534,0,448532.58,9705200.93,89.17,0.28
408,0,568532.58,9735200.93,89.38,0.28
682,0,548532.58,9675200.93,89.58,0.28
27,0,438532.58,9815200.93,89.79,0.28
399,0,478532.58,9735200.93,90,0.28
404,0,528532.58,9735200.93,90.21,0.28
258,0,448532.58,9765200.93,90.42,0.28
910,0,528532.58,9625200.93,90.62,0.28
727,0,538532.58,9665200.93,90.83,0.29
864,0,528532.58,9635200.93,91.04,0.29
592,0,568532.58,9695200.93,91.25,0.29
452,0,548532.58,9725200.93,91.46,0.29
116,0,408532.58,9795200.93,91.67,0.29
665,0,378532.58,9675200.93,91.88,0.29
406,0,548532.58,9735200.93,92.08,0.29
773,0,538532.58,9655200.93,92.29,0.29
357,0,518532.58,9745200.93,92.5,0.29
440,0,428532.58,9725200.93,92.71,0.29
997,0,478532.58,9605200.93,92.92,0.3
350,0,448532.58,9745200.93,93.12,0.3
454,0,568532.58,9725200.93,93.33,0.3
397,0,458532.58,9735200.93,93.54,0.3
72,0,428532.58,9805200.93,93.75,0.3
394,0,428532.58,9735200.93,93.96,0.3
162,0,408532.58,9785200.93,94.17,0.3
500,0,568532.58,9715200.93,94.38,0.31
303,0,438532.58,9755200.93,94.58,0.31
407,0,558532.58,9735200.93,94.79,0.31
26,0,428532.58,9815200.93,95,0.31
164,0,428532.58,9785200.93,95.21,0.31
547,0,578532.58,9705200.93,95.42,0.32
666,0,388532.58,9675200.93,95.62,0.32
24,0,408532.58,9815200.93,95.83,0.32
208,0,408532.58,9775200.93,96.04,0.33
163,0,418532.58,9785200.93,96.25,0.33
688,0,608532.58,9675200.93,96.46,0.33
635,0,538532.58,9685200.93,96.67,0.34
161,0,398532.58,9785200.93,96.88,0.34
955,0,518532.58,9615200.93,97.08,0.34
405,0,538532.58,9735200.93,97.29,0.35
865,0,538532.58,9635200.93,97.5,0.35
907,0,498532.58,9625200.93,97.71,0.36
591,0,558532.58,9695200.93,97.92,0.36
862,0,508532.58,9635200.93,98.12,0.37
774,0.01,548532.58,9655200.93,98.33,0.37
453,0.01,558532.58,9725200.93,98.54,0.38
351,0.01,458532.58,9745200.93,98.75,0.38
908,0.01,508532.58,9625200.93,98.96,0.39
681,0.01,538532.58,9675200.93,99.17,0.4
70,0.01,408532.58,9805200.93,99.38,0.42
403,0.02,518532.58,9735200.93,99.58,0.44
25,0.05,418532.58,9815200.93,99.79,0.49
25,100,418532.58,9815200.93,100,0.49
