"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
201,0,338532.58,9775200.93,77.48,0.24
254,0,408532.58,9765200.93,77.72,0.24
256,0,428532.58,9765200.93,77.95,0.24
257,0,438532.58,9765200.93,78.18,0.24
441,0,438532.58,9725200.93,78.42,0.24
489,0,458532.58,9715200.93,78.65,0.24
531,0,418532.58,9705200.93,78.89,0.24
673,0,458532.58,9675200.93,79.12,0.24
839,0,278532.58,9635200.93,79.36,0.24
981,0,318532.58,9605200.93,79.59,0.24
1490,0,348532.58,9495200.93,79.83,0.24
165,0,438532.58,9785200.93,80.06,0.24
683,0,558532.58,9675200.93,80.3,0.24
982,0,328532.58,9605200.93,80.53,0.24
934,0,308532.58,9615200.93,80.76,0.24
1007,0,578532.58,9605200.93,81,0.24
398,0,468532.58,9735200.93,81.23,0.24
446,0,488532.58,9725200.93,81.47,0.24
684,0,568532.58,9675200.93,81.7,0.24
713,0,398532.58,9665200.93,81.94,0.24
956,0,528532.58,9615200.93,82.17,0.24
119,0,438532.58,9795200.93,82.41,0.24
490,0,468532.58,9715200.93,82.64,0.24
801,0,358532.58,9645200.93,82.88,0.24
885,0,278532.58,9625200.93,83.11,0.24
299,0,398532.58,9755200.93,83.35,0.24
302,0,428532.58,9755200.93,83.58,0.24
575,0,398532.58,9695200.93,83.81,0.24
726,0,528532.58,9665200.93,84.05,0.24
745,0,258532.58,9655200.93,84.28,0.24
791,0,258532.58,9645200.93,84.52,0.24
983,0,338532.58,9605200.93,84.75,0.24
304,0,448532.58,9755200.93,84.99,0.24
849,0,378532.58,9635200.93,85.22,0.24
636,0,548532.58,9685200.93,85.46,0.24
452,0,548532.58,9725200.93,85.69,0.24
712,0,388532.58,9665200.93,85.93,0.24
68,0,388532.58,9805200.93,86.16,0.24
444,0,468532.58,9725200.93,86.39,0.24
587,0,518532.58,9695200.93,86.63,0.24
590,0,548532.58,9695200.93,86.86,0.24
911,0,538532.58,9625200.93,87.1,0.24
932,0,288532.58,9615200.93,87.33,0.24
354,0,488532.58,9745200.93,87.57,0.24
846,0,348532.58,9635200.93,87.8,0.24
534,0,448532.58,9705200.93,88.04,0.24
592,0,568532.58,9695200.93,88.27,0.24
258,0,448532.58,9765200.93,88.51,0.24
910,0,528532.58,9625200.93,88.74,0.24
399,0,478532.58,9735200.93,88.98,0.24
408,0,568532.58,9735200.93,89.21,0.24
682,0,548532.58,9675200.93,89.44,0.24
864,0,528532.58,9635200.93,89.68,0.24
27,0,438532.58,9815200.93,89.91,0.25
404,0,528532.58,9735200.93,90.15,0.25
727,0,538532.58,9665200.93,90.38,0.25
116,0,408532.58,9795200.93,90.62,0.25
665,0,378532.58,9675200.93,90.85,0.25
406,0,548532.58,9735200.93,91.09,0.25
350,0,448532.58,9745200.93,91.32,0.25
440,0,428532.58,9725200.93,91.56,0.25
773,0,538532.58,9655200.93,91.79,0.25
394,0,428532.58,9735200.93,92.02,0.25
997,0,478532.58,9605200.93,92.26,0.25
357,0,518532.58,9745200.93,92.49,0.26
397,0,458532.58,9735200.93,92.73,0.26
72,0,428532.58,9805200.93,92.96,0.26
454,0,568532.58,9725200.93,93.2,0.26
303,0,438532.58,9755200.93,93.43,0.26
162,0,408532.58,9785200.93,93.67,0.26
407,0,558532.58,9735200.93,93.9,0.26
500,0,568532.58,9715200.93,94.14,0.26
164,0,428532.58,9785200.93,94.37,0.27
666,0,388532.58,9675200.93,94.6,0.27
26,0,428532.58,9815200.93,94.84,0.27
547,0,578532.58,9705200.93,95.07,0.27
163,0,418532.58,9785200.93,95.31,0.28
591,0,558532.58,9695200.93,95.54,0.28
208,0,408532.58,9775200.93,95.78,0.28
161,0,398532.58,9785200.93,96.01,0.28
955,0,518532.58,9615200.93,96.25,0.29
24,0,408532.58,9815200.93,96.48,0.29
907,0,498532.58,9625200.93,96.72,0.29
688,0,608532.58,9675200.93,96.95,0.3
635,0,538532.58,9685200.93,97.19,0.3
865,0,538532.58,9635200.93,97.42,0.3
405,0,538532.58,9735200.93,97.65,0.31
862,0,508532.58,9635200.93,97.89,0.31
774,0,548532.58,9655200.93,98.12,0.32
351,0.01,458532.58,9745200.93,98.36,0.32
453,0.01,558532.58,9725200.93,98.59,0.33
908,0.01,508532.58,9625200.93,98.83,0.34
681,0.01,538532.58,9675200.93,99.06,0.35
70,0.01,408532.58,9805200.93,99.3,0.36
403,0.02,518532.58,9735200.93,99.53,0.38
25,0.05,418532.58,9815200.93,99.77,0.43
25,100,418532.58,9815200.93,100,0.43
