"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
472,0,288532.58,9715200.93,70.96,5.09
607,0,258532.58,9685200.93,71.05,5.09
1039,0,438532.58,9595200.93,71.15,5.09
756,0,368532.58,9655200.93,71.24,5.09
781,0,618532.58,9655200.93,71.34,5.09
120,0,448532.58,9795200.93,71.43,5.09
1095,0,538532.58,9585200.93,71.53,5.09
119,0,438532.58,9795200.93,71.62,5.1
568,0,328532.58,9695200.93,71.72,5.1
962,0,588532.58,9615200.93,71.81,5.1
669,0,418532.58,9675200.93,71.91,5.1
991,0,418532.58,9605200.93,72,5.1
621,0,398532.58,9685200.93,72.1,5.1
538,0,488532.58,9705200.93,72.19,5.11
1093,0,518532.58,9585200.93,72.29,5.11
817,0,518532.58,9645200.93,72.38,5.11
213,0,458532.58,9775200.93,72.48,5.11
202,0,348532.58,9775200.93,72.58,5.11
687,0,598532.58,9675200.93,72.67,5.11
357,0,518532.58,9745200.93,72.77,5.12
854,0,428532.58,9635200.93,72.86,5.12
354,0,488532.58,9745200.93,72.96,5.12
401,0,498532.58,9735200.93,73.05,5.12
804,0,388532.58,9645200.93,73.15,5.12
664,0,368532.58,9675200.93,73.24,5.13
624,0,428532.58,9685200.93,73.34,5.13
518,0,288532.58,9705200.93,73.43,5.13
672,0,448532.58,9675200.93,73.53,5.13
916,0,588532.58,9625200.93,73.62,5.13
654,0,268532.58,9675200.93,73.72,5.14
947,0,438532.58,9615200.93,73.81,5.14
673,0,458532.58,9675200.93,73.91,5.14
495,0,518532.58,9715200.93,74,5.14
248,0,348532.58,9765200.93,74.1,5.15
454,0,568532.58,9725200.93,74.19,5.15
858,0,468532.58,9635200.93,74.29,5.15
121,0,458532.58,9795200.93,74.38,5.15
575,0,398532.58,9695200.93,74.48,5.16
855,0,438532.58,9635200.93,74.58,5.16
827,0,618532.58,9645200.93,74.67,5.16
407,0,558532.58,9735200.93,74.77,5.17
1040,0,448532.58,9595200.93,74.86,5.17
721,0,478532.58,9665200.93,74.96,5.17
295,0,358532.58,9755200.93,75.05,5.18
856,0,448532.58,9635200.93,75.15,5.18
28,0,448532.58,9815200.93,75.24,5.18
812,0,468532.58,9645200.93,75.34,5.19
576,0,408532.58,9695200.93,75.43,5.19
343,0,378532.58,9745200.93,75.53,5.19
390,0,388532.58,9735200.93,75.62,5.2
688,0,608532.58,9675200.93,75.72,5.2
902,0,448532.58,9625200.93,75.81,5.21
948,0,448532.58,9615200.93,75.91,5.21
574,0,388532.58,9695200.93,76,5.22
805,0,398532.58,9645200.93,76.1,5.22
815,0,498532.58,9645200.93,76.19,5.23
1043,0,478532.58,9595200.93,76.29,5.23
308,0.01,488532.58,9755200.93,76.38,5.24
675,0.01,478532.58,9675200.93,76.48,5.24
609,0.01,278532.58,9685200.93,76.57,5.25
447,0.01,498532.58,9725200.93,76.67,5.25
668,0.01,408532.58,9675200.93,76.77,5.26
734,0.01,608532.58,9665200.93,76.86,5.26
494,0.01,508532.58,9715200.93,76.96,5.27
539,0.01,498532.58,9705200.93,77.05,5.28
547,0.01,578532.58,9705200.93,77.15,5.28
904,0.01,468532.58,9625200.93,77.24,5.29
720,0.01,468532.58,9665200.93,77.34,5.29
471,0.01,278532.58,9715200.93,77.43,5.3
809,0.01,438532.58,9645200.93,77.53,5.31
566,0.01,308532.58,9695200.93,77.62,5.31
719,0.01,458532.58,9665200.93,77.72,5.32
541,0.01,518532.58,9705200.93,77.81,5.33
951,0.01,478532.58,9615200.93,77.91,5.33
718,0.01,448532.58,9665200.93,78,5.34
768,0.01,488532.58,9655200.93,78.1,5.35
536,0.01,468532.58,9705200.93,78.19,5.36
769,0.01,498532.58,9655200.93,78.29,5.36
958,0.01,548532.58,9615200.93,78.38,5.37
825,0.01,598532.58,9645200.93,78.48,5.38
1044,0.01,488532.58,9595200.93,78.57,5.39
500,0.01,568532.58,9715200.93,78.67,5.4
537,0.01,478532.58,9705200.93,78.76,5.4
901,0.01,438532.58,9625200.93,78.86,5.41
898,0.01,408532.58,9625200.93,78.96,5.42
870,0.01,588532.58,9635200.93,79.05,5.43
766,0.01,468532.58,9655200.93,79.15,5.44
905,0.01,478532.58,9625200.93,79.24,5.45
167,0.01,458532.58,9785200.93,79.34,5.46
818,0.01,528532.58,9645200.93,79.43,5.46
872,0.01,608532.58,9635200.93,79.53,5.47
950,0.01,468532.58,9615200.93,79.62,5.48
819,0.01,538532.58,9645200.93,79.72,5.49
619,0.01,378532.58,9685200.93,79.81,5.5
1049,0.01,538532.58,9595200.93,79.91,5.51
992,0.01,428532.58,9605200.93,80,5.52
859,0.01,478532.58,9635200.93,80.1,5.53
446,0.01,488532.58,9725200.93,80.19,5.54
1042,0.01,468532.58,9595200.93,80.29,5.55
997,0.01,478532.58,9605200.93,80.38,5.56
917,0.01,598532.58,9625200.93,80.48,5.57
949,0.01,458532.58,9615200.93,80.57,5.59
823,0.01,578532.58,9645200.93,80.67,5.6
813,0.01,478532.58,9645200.93,80.76,5.61
352,0.01,468532.58,9745200.93,80.86,5.62
216,0.01,488532.58,9775200.93,80.96,5.63
826,0.01,608532.58,9645200.93,81.05,5.64
482,0.01,388532.58,9715200.93,81.15,5.66
810,0.01,448532.58,9645200.93,81.24,5.67
492,0.01,488532.58,9715200.93,81.34,5.68
811,0.01,458532.58,9645200.93,81.43,5.69
74,0.01,448532.58,9805200.93,81.53,5.71
808,0.01,428532.58,9645200.93,81.62,5.72
528,0.01,388532.58,9705200.93,81.72,5.74
814,0.01,488532.58,9645200.93,81.81,5.75
450,0.01,528532.58,9725200.93,81.91,5.76
399,0.01,478532.58,9735200.93,82,5.78
996,0.02,468532.58,9605200.93,82.1,5.79
406,0.02,548532.58,9735200.93,82.19,5.81
640,0.02,588532.58,9685200.93,82.29,5.82
24,0.02,408532.58,9815200.93,82.38,5.84
900,0.02,428532.58,9625200.93,82.48,5.86
625,0.02,438532.58,9685200.93,82.57,5.87
1003,0.02,538532.58,9605200.93,82.67,5.89
582,0.02,468532.58,9695200.93,82.76,5.9
614,0.02,328532.58,9685200.93,82.86,5.92
448,0.02,508532.58,9725200.93,82.95,5.94
404,0.02,528532.58,9735200.93,83.05,5.96
542,0.02,528532.58,9705200.93,83.15,5.97
667,0.02,398532.58,9675200.93,83.24,5.99
305,0.02,458532.58,9755200.93,83.34,6.01
852,0.02,408532.58,9635200.93,83.43,6.03
867,0.02,558532.58,9635200.93,83.53,6.05
1041,0.02,458532.58,9595200.93,83.62,6.07
615,0.02,338532.58,9685200.93,83.72,6.09
496,0.02,528532.58,9715200.93,83.81,6.11
445,0.02,478532.58,9725200.93,83.91,6.13
853,0.02,418532.58,9635200.93,84,6.15
398,0.02,468532.58,9735200.93,84.1,6.18
711,0.02,378532.58,9665200.93,84.19,6.2
111,0.02,358532.58,9795200.93,84.29,6.22
577,0.02,418532.58,9695200.93,84.38,6.24
871,0.02,598532.58,9635200.93,84.48,6.27
1001,0.02,518532.58,9605200.93,84.57,6.29
676,0.02,488532.58,9675200.93,84.67,6.32
780,0.02,608532.58,9655200.93,84.76,6.34
816,0.02,508532.58,9645200.93,84.86,6.37
620,0.03,388532.58,9685200.93,84.95,6.39
765,0.03,458532.58,9655200.93,85.05,6.42
405,0.03,538532.58,9735200.93,85.15,6.44
626,0.03,448532.58,9685200.93,85.24,6.47
73,0.03,438532.58,9805200.93,85.34,6.5
584,0.03,488532.58,9695200.93,85.43,6.52
993,0.03,438532.58,9605200.93,85.53,6.55
683,0.03,558532.58,9675200.93,85.62,6.58
449,0.03,518532.58,9725200.93,85.72,6.61
686,0.03,588532.58,9675200.93,85.81,6.64
759,0.03,398532.58,9655200.93,85.91,6.67
1045,0.03,498532.58,9595200.93,86,6.7
628,0.03,468532.58,9685200.93,86.1,6.73
397,0.03,458532.58,9735200.93,86.19,6.76
307,0.03,478532.58,9755200.93,86.29,6.79
214,0.03,468532.58,9775200.93,86.38,6.82
396,0.03,448532.58,9735200.93,86.48,6.85
517,0.03,278532.58,9705200.93,86.57,6.88
677,0.03,498532.58,9675200.93,86.67,6.91
779,0.03,598532.58,9655200.93,86.76,6.94
67,0.03,378532.58,9805200.93,86.86,6.98
344,0.03,388532.58,9745200.93,86.95,7.01
157,0.03,358532.58,9785200.93,87.05,7.04
715,0.03,418532.58,9665200.93,87.14,7.08
488,0.03,448532.58,9715200.93,87.24,7.11
262,0.03,488532.58,9765200.93,87.34,7.14
249,0.04,358532.58,9765200.93,87.43,7.18
912,0.04,548532.58,9625200.93,87.53,7.22
350,0.04,448532.58,9745200.93,87.62,7.25
717,0.04,438532.58,9665200.93,87.72,7.29
807,0.04,418532.58,9645200.93,87.81,7.33
593,0.04,578532.58,9695200.93,87.91,7.37
714,0.04,408532.58,9665200.93,88,7.41
349,0.04,438532.58,9745200.93,88.1,7.45
348,0.04,428532.58,9745200.93,88.19,7.49
403,0.04,518532.58,9735200.93,88.29,7.53
487,0.04,438532.58,9715200.93,88.38,7.57
483,0.04,398532.58,9715200.93,88.48,7.61
860,0.04,488532.58,9635200.93,88.57,7.66
497,0.04,538532.58,9715200.93,88.67,7.7
770,0.04,508532.58,9655200.93,88.76,7.74
995,0.04,458532.58,9605200.93,88.86,7.78
630,0.04,488532.58,9685200.93,88.95,7.83
529,0.04,398532.58,9705200.93,89.05,7.87
296,0.04,368532.58,9755200.93,89.14,7.92
451,0.04,538532.58,9725200.93,89.24,7.96
632,0.05,508532.58,9685200.93,89.33,8.01
260,0.05,468532.58,9765200.93,89.43,8.05
391,0.05,398532.58,9735200.93,89.53,8.1
862,0.05,508532.58,9635200.93,89.62,8.15
254,0.05,408532.58,9765200.93,89.72,8.19
685,0.05,578532.58,9675200.93,89.81,8.24
490,0.05,468532.58,9715200.93,89.91,8.29
485,0.05,418532.58,9715200.93,90,8.34
578,0.05,428532.58,9695200.93,90.1,8.39
666,0.05,388532.58,9675200.93,90.19,8.43
771,0.05,518532.58,9655200.93,90.29,8.48
258,0.05,448532.58,9765200.93,90.38,8.53
678,0.05,508532.58,9675200.93,90.48,8.58
489,0.05,458532.58,9715200.93,90.57,8.63
25,0.05,418532.58,9815200.93,90.67,8.68
27,0.05,438532.58,9815200.93,90.76,8.74
631,0.05,498532.58,9685200.93,90.86,8.79
1000,0.05,508532.58,9605200.93,90.95,8.84
347,0.05,418532.58,9745200.93,91.05,8.89
484,0.05,408532.58,9715200.93,91.14,8.95
164,0.05,428532.58,9785200.93,91.24,9
716,0.05,428532.58,9665200.93,91.33,9.06
203,0.05,358532.58,9775200.93,91.43,9.11
581,0.06,458532.58,9695200.93,91.53,9.17
723,0.06,498532.58,9665200.93,91.62,9.22
215,0.06,478532.58,9775200.93,91.72,9.28
733,0.06,598532.58,9665200.93,91.81,9.33
255,0.06,418532.58,9765200.93,91.91,9.39
452,0.06,548532.58,9725200.93,92,9.45
864,0.06,528532.58,9635200.93,92.1,9.51
297,0.06,378532.58,9755200.93,92.19,9.57
778,0.06,588532.58,9655200.93,92.29,9.63
531,0.06,418532.58,9705200.93,92.38,9.69
299,0.06,398532.58,9755200.93,92.48,9.75
824,0.06,588532.58,9645200.93,92.57,9.81
68,0.06,388532.58,9805200.93,92.67,9.88
591,0.06,558532.58,9695200.93,92.76,9.94
26,0.06,428532.58,9815200.93,92.86,10.01
822,0.07,568532.58,9645200.93,92.95,10.07
806,0.07,408532.58,9645200.93,93.05,10.14
304,0.07,448532.58,9755200.93,93.14,10.21
764,0.07,448532.58,9655200.93,93.24,10.27
533,0.07,438532.58,9705200.93,93.33,10.34
532,0.07,428532.58,9705200.93,93.43,10.41
906,0.07,488532.58,9625200.93,93.52,10.48
955,0.07,518532.58,9615200.93,93.62,10.55
499,0.07,558532.58,9715200.93,93.72,10.62
629,0.07,478532.58,9685200.93,93.81,10.69
952,0.07,488532.58,9615200.93,93.91,10.76
253,0.07,398532.58,9765200.93,94,10.84
713,0.07,398532.58,9665200.93,94.1,10.91
866,0.07,548532.58,9635200.93,94.19,10.98
679,0.07,518532.58,9675200.93,94.29,11.06
634,0.07,528532.58,9685200.93,94.38,11.13
257,0.07,438532.58,9765200.93,94.48,11.2
261,0.07,478532.58,9765200.93,94.57,11.28
579,0.08,438532.58,9695200.93,94.67,11.35
777,0.08,578532.58,9655200.93,94.76,11.43
438,0.08,408532.58,9725200.93,94.86,11.5
954,0.08,508532.58,9615200.93,94.95,11.58
