"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
666,0.01,388532.58,9675200.93,88.89,3.31
439,0.02,418532.58,9725200.93,88.99,3.32
532,0.02,428532.58,9705200.93,89.1,3.34
24,0.02,408532.58,9815200.93,89.2,3.36
1000,0.02,508532.58,9605200.93,89.31,3.37
484,0.02,408532.58,9715200.93,89.41,3.39
485,0.02,418532.58,9715200.93,89.52,3.4
497,0.02,538532.58,9715200.93,89.63,3.42
715,0.02,418532.58,9665200.93,89.73,3.44
533,0.02,438532.58,9705200.93,89.84,3.46
631,0.02,498532.58,9685200.93,89.94,3.48
304,0.02,448532.58,9755200.93,90.05,3.5
684,0.02,568532.58,9675200.93,90.16,3.51
807,0.02,418532.58,9645200.93,90.26,3.53
714,0.02,408532.58,9665200.93,90.37,3.55
682,0.02,548532.58,9675200.93,90.47,3.57
204,0.02,368532.58,9775200.93,90.58,3.59
816,0.02,508532.58,9645200.93,90.69,3.61
346,0.02,408532.58,9745200.93,90.79,3.63
438,0.02,408532.58,9725200.93,90.9,3.65
995,0.02,458532.58,9605200.93,91,3.67
73,0.02,438532.58,9805200.93,91.11,3.69
629,0.02,478532.58,9685200.93,91.21,3.71
27,0.02,438532.58,9815200.93,91.32,3.74
676,0.02,488532.58,9675200.93,91.43,3.76
632,0.02,508532.58,9685200.93,91.53,3.78
26,0.02,428532.58,9815200.93,91.64,3.8
998,0.02,488532.58,9605200.93,91.74,3.82
307,0.02,478532.58,9755200.93,91.85,3.85
214,0.02,468532.58,9775200.93,91.96,3.87
452,0.02,548532.58,9725200.93,92.06,3.9
717,0.02,438532.58,9665200.93,92.17,3.92
345,0.02,398532.58,9745200.93,92.27,3.95
255,0.02,418532.58,9765200.93,92.38,3.97
759,0.03,398532.58,9655200.93,92.48,4
303,0.03,438532.58,9755200.93,92.59,4.02
912,0.03,548532.58,9625200.93,92.7,4.05
443,0.03,458532.58,9725200.93,92.8,4.07
677,0.03,498532.58,9675200.93,92.91,4.1
530,0.03,408532.58,9705200.93,93.01,4.13
865,0.03,538532.58,9635200.93,93.12,4.15
531,0.03,418532.58,9705200.93,93.23,4.18
403,0.03,518532.58,9735200.93,93.33,4.21
257,0.03,438532.58,9765200.93,93.44,4.24
440,0.03,428532.58,9725200.93,93.54,4.27
770,0.03,508532.58,9655200.93,93.65,4.3
678,0.03,508532.58,9675200.93,93.75,4.33
486,0.03,428532.58,9715200.93,93.86,4.37
591,0.03,558532.58,9695200.93,93.97,4.4
68,0.03,388532.58,9805200.93,94.07,4.43
262,0.03,488532.58,9765200.93,94.18,4.47
713,0.04,398532.58,9665200.93,94.28,4.5
206,0.04,388532.58,9775200.93,94.39,4.54
866,0.04,548532.58,9635200.93,94.5,4.57
579,0.04,438532.58,9695200.93,94.6,4.61
392,0.04,408532.58,9735200.93,94.71,4.64
771,0.04,518532.58,9655200.93,94.81,4.68
862,0.04,508532.58,9635200.93,94.92,4.72
158,0.04,368532.58,9785200.93,95.03,4.75
256,0.04,428532.58,9765200.93,95.13,4.79
260,0.04,468532.58,9765200.93,95.24,4.83
952,0.04,488532.58,9615200.93,95.34,4.87
761,0.04,418532.58,9655200.93,95.45,4.91
499,0.04,558532.58,9715200.93,95.55,4.95
906,0.04,488532.58,9625200.93,95.66,4.99
723,0.04,498532.58,9665200.93,95.77,5.04
205,0.04,378532.58,9775200.93,95.87,5.08
498,0.04,548532.58,9715200.93,95.98,5.12
716,0.04,428532.58,9665200.93,96.08,5.17
72,0.04,428532.58,9805200.93,96.19,5.21
764,0.04,448532.58,9655200.93,96.3,5.26
864,0.05,528532.58,9635200.93,96.4,5.31
726,0.05,528532.58,9665200.93,96.51,5.36
25,0.05,418532.58,9815200.93,96.61,5.41
164,0.05,428532.58,9785200.93,96.72,5.46
806,0.05,408532.58,9645200.93,96.82,5.51
215,0.06,478532.58,9775200.93,96.93,5.57
209,0.06,418532.58,9775200.93,97.04,5.63
679,0.06,518532.58,9675200.93,97.14,5.69
635,0.06,538532.58,9685200.93,97.25,5.75
955,0.06,518532.58,9615200.93,97.35,5.81
954,0.06,508532.58,9615200.93,97.46,5.88
588,0.06,528532.58,9695200.93,97.57,5.94
634,0.07,528532.58,9685200.93,97.67,6.01
159,0.07,378532.58,9785200.93,97.78,6.08
727,0.07,538532.58,9665200.93,97.88,6.15
162,0.07,408532.58,9785200.93,97.99,6.22
261,0.07,478532.58,9765200.93,98.09,6.29
680,0.07,528532.58,9675200.93,98.2,6.37
861,0.08,498532.58,9635200.93,98.31,6.44
118,0.08,428532.58,9795200.93,98.41,6.52
210,0.08,428532.58,9775200.93,98.52,6.59
681,0.08,538532.58,9675200.93,98.62,6.67
762,0.08,428532.58,9655200.93,98.73,6.75
69,0.08,398532.58,9805200.93,98.84,6.84
207,0.08,398532.58,9775200.93,98.94,6.92
163,0.08,418532.58,9785200.93,99.05,7
956,0.09,528532.58,9615200.93,99.15,7.1
908,0.1,508532.58,9625200.93,99.26,7.19
160,0.1,388532.58,9785200.93,99.36,7.29
953,0.1,498532.58,9615200.93,99.47,7.39
907,0.11,498532.58,9625200.93,99.58,7.49
117,0.11,418532.58,9795200.93,99.68,7.6
70,0.11,408532.58,9805200.93,99.79,7.71
115,0.11,398532.58,9795200.93,99.89,7.83
115,100,398532.58,9795200.93,100,7.83
