"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
438,0,408532.58,9725200.93,80.69,0.85
406,0,548532.58,9735200.93,80.87,0.86
534,0,448532.58,9705200.93,81.06,0.86
121,0,458532.58,9795200.93,81.24,0.86
624,0,428532.58,9685200.93,81.42,0.86
816,0,508532.58,9645200.93,81.6,0.86
727,0,538532.58,9665200.93,81.79,0.87
393,0,418532.58,9735200.93,81.97,0.87
667,0,398532.58,9675200.93,82.15,0.87
547,0,578532.58,9705200.93,82.33,0.87
530,0,408532.58,9705200.93,82.51,0.87
996,0,468532.58,9605200.93,82.7,0.88
997,0,478532.58,9605200.93,82.88,0.88
407,0,558532.58,9735200.93,83.06,0.88
805,0,398532.58,9645200.93,83.24,0.88
484,0,408532.58,9715200.93,83.42,0.89
439,0,418532.58,9725200.93,83.61,0.89
447,0,498532.58,9725200.93,83.79,0.89
350,0,448532.58,9745200.93,83.97,0.9
954,0,508532.58,9615200.93,84.15,0.9
254,0,408532.58,9765200.93,84.34,0.9
761,0,418532.58,9655200.93,84.52,0.91
764,0,448532.58,9655200.93,84.7,0.91
1002,0,528532.58,9605200.93,84.88,0.91
688,0,608532.58,9675200.93,85.06,0.91
258,0,448532.58,9765200.93,85.25,0.92
27,0,438532.58,9815200.93,85.43,0.92
251,0,378532.58,9765200.93,85.61,0.93
257,0,438532.58,9765200.93,85.79,0.93
485,0,418532.58,9715200.93,85.97,0.93
579,0,438532.58,9695200.93,86.16,0.94
634,0,528532.58,9685200.93,86.34,0.94
394,0,428532.58,9735200.93,86.52,0.95
308,0,488532.58,9755200.93,86.7,0.95
67,0,378532.58,9805200.93,86.89,0.95
303,0,438532.58,9755200.93,87.07,0.96
253,0,398532.58,9765200.93,87.25,0.96
952,0,488532.58,9615200.93,87.43,0.97
405,0,538532.58,9735200.93,87.61,0.97
397,0,458532.58,9735200.93,87.8,0.98
852,0,408532.58,9635200.93,87.98,0.98
635,0,538532.58,9685200.93,88.16,0.99
864,0,528532.58,9635200.93,88.34,0.99
486,0.01,428532.58,9715200.93,88.52,1
866,0.01,548532.58,9635200.93,88.71,1
717,0.01,438532.58,9665200.93,88.89,1.01
774,0.01,548532.58,9655200.93,89.07,1.01
452,0.01,548532.58,9725200.93,89.25,1.02
865,0.01,538532.58,9635200.93,89.44,1.03
716,0.01,428532.58,9665200.93,89.62,1.03
498,0.01,548532.58,9715200.93,89.8,1.04
591,0.01,558532.58,9695200.93,89.98,1.05
995,0.01,458532.58,9605200.93,90.16,1.05
26,0.01,428532.58,9815200.93,90.35,1.06
666,0.01,388532.58,9675200.93,90.53,1.07
72,0.01,428532.58,9805200.93,90.71,1.07
679,0.01,518532.58,9675200.93,90.89,1.08
713,0.01,398532.58,9665200.93,91.07,1.09
759,0.01,398532.58,9655200.93,91.26,1.1
167,0.01,458532.58,9785200.93,91.44,1.1
440,0.01,428532.58,9725200.93,91.62,1.11
680,0.01,528532.58,9675200.93,91.8,1.12
453,0.01,558532.58,9725200.93,91.99,1.13
994,0.01,448532.58,9605200.93,92.17,1.14
862,0.01,508532.58,9635200.93,92.35,1.15
907,0.01,498532.58,9625200.93,92.53,1.16
216,0.01,488532.58,9775200.93,92.71,1.17
74,0.01,448532.58,9805200.93,92.9,1.18
351,0.01,458532.58,9745200.93,93.08,1.2
681,0.01,538532.58,9675200.93,93.26,1.21
806,0.01,408532.58,9645200.93,93.44,1.22
214,0.01,468532.58,9775200.93,93.62,1.24
204,0.01,368532.58,9775200.93,93.81,1.25
256,0.01,428532.58,9765200.93,93.99,1.27
24,0.01,408532.58,9815200.93,94.17,1.28
68,0.02,388532.58,9805200.93,94.35,1.29
73,0.02,438532.58,9805200.93,94.54,1.31
255,0.02,418532.58,9765200.93,94.72,1.33
206,0.02,388532.58,9775200.93,94.9,1.35
307,0.02,478532.58,9755200.93,95.08,1.36
403,0.02,518532.58,9735200.93,95.26,1.39
762,0.02,428532.58,9655200.93,95.45,1.41
953,0.03,498532.58,9615200.93,95.63,1.44
908,0.03,508532.58,9625200.93,95.81,1.46
955,0.03,518532.58,9615200.93,95.99,1.49
164,0.03,428532.58,9785200.93,96.17,1.52
260,0.03,468532.58,9765200.93,96.36,1.55
158,0.03,368532.58,9785200.93,96.54,1.58
262,0.03,488532.58,9765200.93,96.72,1.61
956,0.03,528532.58,9615200.93,96.9,1.64
207,0.03,398532.58,9775200.93,97.09,1.67
205,0.03,378532.58,9775200.93,97.27,1.7
159,0.04,378532.58,9785200.93,97.45,1.74
210,0.04,428532.58,9775200.93,97.63,1.78
69,0.04,398532.58,9805200.93,97.81,1.82
209,0.04,418532.58,9775200.93,98,1.86
215,0.04,478532.58,9775200.93,98.18,1.9
25,0.05,418532.58,9815200.93,98.36,1.95
162,0.06,408532.58,9785200.93,98.54,2.01
261,0.06,478532.58,9765200.93,98.72,2.07
118,0.06,428532.58,9795200.93,98.91,2.14
160,0.07,388532.58,9785200.93,99.09,2.21
163,0.07,418532.58,9785200.93,99.27,2.28
70,0.08,408532.58,9805200.93,99.45,2.37
115,0.08,398532.58,9795200.93,99.64,2.45
117,0.1,418532.58,9795200.93,99.82,2.55
117,100,418532.58,9795200.93,100,2.55
